sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
2000,40,0.02247888453991652,0.3172,False,0.06287731673767323,0.0005030878850561412
2000,41,-0.01210272003116196,0.5892,False,0.0631965400592322,0.0005011003085359523
2000,42,-0.012080896349016481,0.58,False,0.06467502815405472,0.0005138428921210188
2000,43,0.010788590522081615,0.6362,False,0.06236444342913958,0.0004998907829855549
2000,44,0.004260416137173396,0.8448,False,0.06258870495493854,0.0004926866579843138
2000,45,-0.00137238966409453,0.9398,False,0.0626268843437534,0.0004958701320568551
2000,46,0.00023481605377926256,0.9716,False,0.06257058327430293,0.0004977937255879048
2000,47,0.010266520326353345,0.6524,False,0.062248943603089385,0.0004977563311573563
2000,48,0.02228307661838853,0.325,False,0.060637605946026775,0.0004939344440513137
2000,49,-0.004539914832309497,0.835,False,0.06191783096264481,0.0004884083923611884
2000,50,-0.007982377114905206,0.711,False,0.061097042950797674,0.0004988443553961403
2000,51,0.043191723389250126,0.0518,False,0.06210311652712118,0.000502121627816696
2000,52,0.018073247344497553,0.4108,False,0.06116374176135412,0.0005032277006205465
2000,53,0.028680591156310574,0.2012,False,0.06302885014912976,0.0005077516679289048
2000,54,-0.006372468917572254,0.7622,False,0.06195061240006249,0.000497941614729033
2000,55,0.019827033920302484,0.374,False,0.06112655143813393,0.0004944439251489936
2000,56,0.041752698116404786,0.059,False,0.062463867286641155,0.0005008651890701383
2000,57,-0.00037710102796531666,0.9874,False,0.06231179779782368,0.0005041343963081456
2000,58,0.020729907407575108,0.362,False,0.0641956199177518,0.0005084661127385335
2000,59,0.009169560358196837,0.6736,False,0.0622000643091028,0.0005080633864335308
2000,60,-0.0022706578612892514,0.914,False,0.064182578063417,0.0004999779070412625
2000,61,0.003902237183953775,0.8652,False,0.06232311074298402,0.0005071995940689939
2000,62,0.012613074309942239,0.5772,False,0.06279954905122087,0.0005019297221262934
2000,63,0.028645857197746857,0.1992,False,0.06349343523142127,0.0004898759948609003
2000,64,-0.01521516501926199,0.488,False,0.06341243496796894,0.0004926099580950336
2000,65,0.006832718448520023,0.7512,False,0.06250613116491299,0.0005054953050879334
2000,66,0.016789273669527538,0.4672,False,0.06306171395508108,0.0005156775704188353
2000,67,-0.007985698279614562,0.7352,False,0.06348058278921265,0.0005042908512574732
2000,68,0.006058740406504478,0.7828,False,0.06135774700004979,0.0004951009565619261
2000,69,0.007572211309232596,0.7432,False,0.06362982278704592,0.0004932863044964257
2000,70,0.000685916222862714,0.9684,False,0.062497660700259604,0.00048582202922975074
2000,71,0.01593376227133243,0.4598,False,0.06252209513598288,0.0004924366254954551
2000,72,0.004582944234724437,0.8476,False,0.06233453950233251,0.0005041284776708623
2000,73,0.01026271121542652,0.6362,False,0.06254846004142608,0.0004944716961537276
2000,74,0.003381463352779117,0.8792,False,0.06392862792460183,0.0005061832992038788
2000,75,-0.020750322449223178,0.358,False,0.06316229177257932,0.0004959170300708385
2000,76,0.02391024845636728,0.2734,False,0.06099435581948757,0.000498086242649102
2000,77,0.014159239417916655,0.5342,False,0.06450856000155712,0.000501706765677145
2000,78,-0.0038703803686036945,0.8642,False,0.06314344299887194,0.0004984204531529126
2000,79,-0.00976522773410818,0.6682,False,0.06329927268725626,0.0004943544830716789
2000,80,0.024967617575068286,0.2716,False,0.0631839277107155,0.000501003633094251
2000,81,0.01896333633167965,0.4078,False,0.06161608925352221,0.0005050773037814316
2000,82,0.00608867077258212,0.79,False,0.062129451143340196,0.0005008561486203945
2000,83,-0.0008531354837450538,0.9594,False,0.06335809828077063,0.0005058515908113327
2000,84,0.022996650512905246,0.3146,False,0.06376896133900045,0.0005088948152520968
2000,85,0.023832138992738495,0.2722,False,0.06323432268305756,0.0004920713119981791
2000,86,0.0004934448573341256,0.9898,False,0.06299879683790102,0.0004979594164235269
2000,87,0.008707161948742359,0.6992,False,0.061415590779940486,0.0005012554589712166
2000,88,0.01029134139719102,0.6528,False,0.06346132695583949,0.0004996284285401691
2000,89,0.008857403352289519,0.6672,False,0.06070188896045205,0.0004934211546186927
2000,90,0.00985693846962393,0.6546,False,0.0640851970829406,0.0005129051717226391
2000,91,0.023885079080921037,0.288,False,0.06257100241373159,0.0004950965518155594
2000,92,0.00896128734930777,0.6876,False,0.06325956331195165,0.000496906819732047
2000,93,0.01578996942532176,0.4644,False,0.06353927939748923,0.0005053897560670625
2000,94,-0.014826948909437908,0.519,False,0.06136057514426859,0.0004955039047979773
2000,95,0.02074882582567401,0.3556,False,0.061201726417824044,0.0004957202888102897
2000,96,-0.010672808384025283,0.6386,False,0.06271675140047128,0.0005130713456788124
2000,97,-0.019901152527381876,0.3782,False,0.0625152760651038,0.0005031136977207495
2000,98,0.029741142960754325,0.1762,False,0.06379618152881117,0.0005055969464053324
2000,99,0.025885872520761504,0.2566,False,0.06394867696644273,0.0005134080183106579
1000,0,-0.0036221210528621147,0.9102,False,0.09028366612468652,0.0010269024023918483
1000,1,0.02487981638979823,0.4564,False,0.0883453354427439,0.0010324832906865736
1000,2,-0.028728404266766483,0.3652,False,0.0898355389242636,0.0010095570758517102
1000,3,0.0174536463417368,0.581,False,0.08806367589650531,0.0009782904392930303
1000,4,-0.004381335638178804,0.8776,False,0.08731872371426941,0.0010115281445666046
1000,5,0.0162076913748014,0.6032,False,0.08780945055395724,0.0009783040726047546
1000,6,0.012077740636142139,0.708,False,0.08914389036984559,0.0010089346115214576
1000,7,-0.004298985175518184,0.8884,False,0.08591606550408697,0.0009666751569018391
1000,8,-0.00852007048212253,0.8038,False,0.08708010760335985,0.000981052865350169
1000,9,0.010805610667814868,0.7408,False,0.08891604392857079,0.0009845744362526876
1000,10,-0.006546334098206383,0.8478,False,0.08669871032710272,0.0009771186967512796
1000,11,0.03890387324491375,0.2152,False,0.08952890727550193,0.0009948847565869167
1000,12,-0.017036251795525176,0.6026,False,0.08863370751709944,0.0010319858336236129
1000,13,0.043733879510046855,0.1666,False,0.08807698982914179,0.0009767313238617725
1000,14,0.037074343270452066,0.2264,False,0.08859896331123152,0.0009760460127236897
1000,15,0.03045860096182445,0.34,False,0.08833724448654999,0.0010172153951613079
1000,16,-0.023008094374660473,0.4726,False,0.08637452543596727,0.0009818489026849192
1000,17,-6.115266336480976e-06,0.9898,False,0.08784255002189725,0.0009975288600776256
1000,18,0.010646469642392147,0.7338,False,0.08623595943758208,0.0009789492345779714
1000,19,0.012215342501680208,0.6872,False,0.08990752090235989,0.0009744214835121671
1000,20,-0.017131657735474592,0.5874,False,0.08619779879408392,0.0010053623209058983
1000,21,0.014315557882442338,0.6474,False,0.08802678290262289,0.0010150813635144789
1000,22,0.009920941346229345,0.7514,False,0.08737287655251316,0.0009792165553318937
1000,23,0.11028124347817915,0.0004,True,0.08847228554416652,0.001009640814080568
1000,24,-0.000651722453224758,0.998,False,0.08644295356052076,0.0009791031830645956
1000,25,-0.004926282654792501,0.8662,False,0.08639022410593802,0.0010086408705260394
1000,26,0.0018957949699332358,0.9576,False,0.08936209830600729,0.0010197921294859847
1000,27,0.03455069978380308,0.2778,False,0.09006032296831484,0.001011901629869165
1000,28,0.05590752711931521,0.078,False,0.08724151499926813,0.0009964770707000716
1000,29,0.03917794039969038,0.2006,False,0.08749546414198137,0.0009804478670047796
1000,30,0.02794772610575632,0.379,False,0.08762124494210922,0.0009910258868902717
1000,31,0.012249612765497197,0.676,False,0.08549466024777289,0.000983821400759879
1000,32,0.036770621204826395,0.2424,False,0.09165147257076771,0.001012313636576564
1000,33,0.011657344951375897,0.7224,False,0.08679310482376548,0.001011021877140849
1000,34,0.02050499482814326,0.5188,False,0.09046181125590994,0.001000105044924559
1000,35,0.07580536370845953,0.0206,False,0.09023666256466314,0.000997107620863316
1000,36,-0.026851108499558716,0.4086,False,0.09062324548045522,0.0010202889308228568
1000,37,0.012099914302720966,0.6968,False,0.09145602188128096,0.0010023009420625114
1000,38,0.04307958488436333,0.1768,False,0.08872353078628427,0.0010207847197931537
1000,39,-0.04884460895902017,0.1232,False,0.0867497100638074,0.0010015232847876733
1000,40,0.010678202515812484,0.7252,False,0.08875371619496669,0.0009896383245722314
1000,41,0.023365140434507842,0.4762,False,0.0879843795845484,0.000996433943456003
