sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
1000,47,0.001090628195102506,0.974,False,0.08846800158140443,0.001006449714682202
1000,48,0.07437324331438605,0.0208,False,0.08984921750786698,0.0010285701586519498
1000,49,0.011231085259896249,0.7088,False,0.08831778996780172,0.001000445935765379
1000,50,0.06857887807854866,0.0298,False,0.09163595457713224,0.0010095203431852355
1000,51,0.027018558657910755,0.3922,False,0.08803030735479489,0.0010149598697712183
1000,52,0.03411385041683109,0.2802,False,0.08909302304582613,0.000990671860826991
1000,53,0.052672191861391715,0.096,False,0.09173541666344923,0.0010400730245748032
1000,54,0.05116580041811962,0.1064,False,0.08867775426071808,0.0010080662280969373
1000,55,0.041302465888650455,0.188,False,0.08707218233891277,0.0009878764032559665
1000,56,0.049682777218118375,0.1194,False,0.08834698943857205,0.001012454824462734
1000,57,0.07041779446918835,0.0236,False,0.08729240674020569,0.000990164119840377
1000,58,0.015975848289417432,0.599,False,0.08836621722197269,0.0009887663418105886
1000,59,-0.002789948915828688,0.9152,False,0.08760048686848056,0.0010046682942459998
1000,60,0.04527913595468648,0.1474,False,0.08637022523249338,0.0009940389242422817
1000,61,0.06015431392440906,0.0566,False,0.0868597478754828,0.000990877052970301
1000,62,0.03988256909760614,0.1996,False,0.08843646296280407,0.0009859858827187232
1000,63,0.050064294421697145,0.1086,False,0.0894125653206,0.00098922013251059
1000,64,0.055080660737087554,0.0794,False,0.08764324395114474,0.0009905646768105624
1000,65,0.031459442749684076,0.3238,False,0.08777103391797951,0.0010062717468190588
1000,66,0.05657751096145404,0.0756,False,0.08876270398354484,0.0010106087685654447
1000,67,0.04494253567571466,0.1578,False,0.08669524930067932,0.0009961975519094462
1000,68,0.08779585036002087,0.0042,True,0.08643736931163035,0.0009979318598028817
1000,69,0.13268239842357574,0.0,True,0.08749044828650193,0.0009758645010823647
1000,70,0.04030273490320048,0.2002,False,0.0888252108384313,0.000981045675504021
1000,71,0.06687107911293923,0.04,False,0.0916032669408803,0.0010458868145942427
1000,72,0.020393794813725313,0.5284,False,0.08987708963381072,0.000997508620709913
1000,73,0.01112366663080082,0.7334,False,0.08791499464790373,0.0010187225424190289
1000,74,0.06213247106788272,0.0468,False,0.08887625900975239,0.0010105381152249607
1000,75,0.04982962084572034,0.1042,False,0.08799064260399117,0.0009856294389287816
1000,76,0.015508984822070575,0.6186,False,0.08973479441374142,0.001018931100689901
1000,77,0.06571143650833249,0.0366,False,0.08846851628717795,0.0009909942928941805
1000,78,0.027368547989855923,0.3834,False,0.08904182963036894,0.000985305114308313
1000,79,0.06560296631917491,0.0312,False,0.08880315409186643,0.000968343333306392
1000,80,0.026023005573339034,0.4148,False,0.08701367447830266,0.000995978333567949
1000,81,0.015142378405930421,0.6374,False,0.09063199702817244,0.001002439704408217
1000,82,0.038570520357731404,0.2198,False,0.08866652118466326,0.0009817348768030012
1000,83,0.08290607349253273,0.0084,True,0.0890156295210504,0.0010146900813874328
1000,84,0.07610173063852828,0.0174,False,0.08841922162372642,0.0009741349163178249
1000,85,0.046386379436747456,0.1428,False,0.08626140071306941,0.0010126454904916815
1000,86,0.07043481200309265,0.0266,False,0.08931742273395016,0.000994746379329062
1000,87,0.06706553611096545,0.0358,False,0.08786146663334016,0.0010098578580511487
1000,88,0.021874427387805068,0.494,False,0.08880402252425941,0.00100314642936218
1000,89,0.030469172470384165,0.3198,False,0.08736187157464008,0.000985313867927658
1000,90,0.0031293132506220265,0.9092,False,0.08855905655032194,0.001000570413174046
1000,91,0.011104914367597028,0.72,False,0.09103557359320401,0.0010108297560513545
1000,92,0.09578467222993933,0.0028,True,0.0894330707551764,0.0010074266661605933
1000,93,0.05946713366306697,0.0588,False,0.08878803520162318,0.0010006000328721865
1000,94,0.03491294159550193,0.273,False,0.0866269351129449,0.0009942086908662536
1000,95,0.06991702557929523,0.026,False,0.08845499965761669,0.0009952314630309158
1000,96,0.07491025849275773,0.018,False,0.08581478316458552,0.0009956926434179082
1000,97,0.12773091194294353,0.0,True,0.08716514133094211,0.0010008040574078353
1000,98,0.09506536072748063,0.0026,True,0.08919608521068607,0.0010087874165699193
1000,99,0.05914741573162096,0.0618,False,0.08794073647425632,0.000986406283189009
500,0,0.08750751941645553,0.0472,False,0.12776581908267962,0.0020013488616741713
500,1,0.045856784088538265,0.309,False,0.12846427476173772,0.0019947986893681536
500,2,-0.0158720101199766,0.742,False,0.12477867910483602,0.0019865753935141644
500,3,0.027113928510125573,0.5352,False,0.12736725597019924,0.0020032511160374684
500,4,0.08875364155551221,0.0498,False,0.12492020829874503,0.00199761571316785
500,5,0.018521409851936146,0.6666,False,0.12268539573781317,0.0019640509495349417
500,6,0.04326156791446862,0.3184,False,0.12557976442316104,0.0019912897110099434
500,7,0.0024023421883304094,0.948,False,0.1256963361489735,0.0019767838817882706
500,8,0.0629280952945372,0.1628,False,0.12113141311090683,0.0019839166216895146
500,9,0.043334132890716914,0.3332,False,0.1269515036349796,0.0020272943963497887
500,10,0.08895269979363454,0.045,False,0.12548866788104063,0.0019782777045334967
500,11,-0.00385654910044884,0.9448,False,0.12148486037845016,0.0019773067709211913
500,12,-0.008571020129705878,0.8412,False,0.12638178581980092,0.00202042400543503
500,13,0.014111470416059224,0.7538,False,0.1242121315550379,0.0020189523265365635
500,14,-0.002749883036581445,0.9544,False,0.12504556710720335,0.0020012423605416914
500,15,0.06433284254728401,0.1478,False,0.12405316009886316,0.0019973455627114983
500,16,0.05141983833633587,0.247,False,0.12522052733736255,0.0019605109627541984
500,17,0.02509991470412686,0.5694,False,0.12408632718132448,0.001981342978632022
500,18,0.05550711343977151,0.2126,False,0.12492557437001524,0.001998665153853371
500,19,0.00999224463439125,0.8152,False,0.12455320360732089,0.0019927310848048647
500,20,0.0583598637668707,0.185,False,0.12398309991900114,0.0019572019130798565
500,21,0.08922468472367744,0.0466,False,0.12379840139214617,0.0020095450536950403
500,22,0.05819398968067576,0.1856,False,0.12639394278819907,0.001941828748387831
500,23,0.024536029208039566,0.5902,False,0.1253660184042692,0.0020347689093029022
500,24,0.07910090668436302,0.0778,False,0.1236189987728774,0.0019985039849119033
500,25,0.10024158963178192,0.026,False,0.12362990703319593,0.001948228089927694
500,26,0.02700779535013219,0.5366,False,0.12140009831847144,0.001960233183044485
500,27,0.07816423238776639,0.08,False,0.12679564899367202,0.0020056509153624164
500,28,0.015465442560844153,0.7338,False,0.11984167862739073,0.0019854965846012045
500,29,-0.003905359067087018,0.9324,False,0.1256257076614464,0.0020279510905708677
500,30,0.03408490847395708,0.4534,False,0.12260820345219682,0.001996107950401672
500,31,0.011297749030464441,0.799,False,0.12414555813715629,0.001964289911862782
500,32,-0.006465501729390915,0.8846,False,0.12478101636913626,0.002052119761801283
500,33,-0.005307914662872794,0.9068,False,0.12541456075608357,0.001991865696410649
500,34,0.11818057231811123,0.0078,True,0.12086639089411698,0.0020255240322389605
500,35,0.05504436162766595,0.2174,False,0.12249107501974536,0.0019607637457626764
500,36,0.02967093673811166,0.494,False,0.1278398011534037,0.001997689493325232
500,37,0.07217263643522269,0.1062,False,0.12311373636457233,0.001958800415970589
500,38,0.030199288449138398,0.4976,False,0.12717772077498285,0.0020440189188234738
500,39,0.0586477249709213,0.195,False,0.12425922684285098,0.002013468483820699
500,40,0.0478277015639855,0.2894,False,0.12735095055359882,0.0020128406796409404
500,41,0.14998121172895104,0.0004,True,0.12403758811641469,0.0019709116107043305
500,42,0.005491620242009759,0.894,False,0.12330281765158072,0.002007316373797318
500,43,0.027690543740207817,0.546,False,0.12667557940291194,0.0020385947675137565
500,44,0.039244382165483094,0.3814,False,0.12495008066268315,0.0020152151505217534
500,45,0.06692197744522481,0.1322,False,0.12462800574434675,0.0019809354809581896
500,46,0.035230397569149065,0.418,False,0.126682746309551,0.001985851552602786
500,47,0.0713407997917771,0.1126,False,0.12485633463371253,0.002035344614177
500,48,0.045932143556046676,0.3098,False,0.12536037134407735,0.0020198300806295822
500,49,0.11748490068774445,0.008,True,0.12421884518241558,0.001986488286991846
500,50,0.050086462324707,0.2572,False,0.12491825163739041,0.0019735772873647113
500,51,0.13290395778502384,0.0022,True,0.12487573884831164,0.0020546506327834557
500,52,0.02395464294520529,0.5838,False,0.12733789041626195,0.001998628920085274
500,53,0.07611555192591866,0.087,False,0.12319566568932122,0.002009790122114855
500,54,0.043865920301791796,0.3202,False,0.1248834422490026,0.0020131043834946205
500,55,0.10036553413100217,0.0284,False,0.12716899266341414,0.002054586859200641
500,56,0.004144965554879827,0.929,False,0.12387646846355785,0.001963638363942673
500,57,0.06889904126259966,0.1292,False,0.12544386162762114,0.002093963635881269
500,58,-0.0126776134491511,0.783,False,0.12818545152336894,0.0020229462898598886
500,59,0.10335432987668468,0.0202,False,0.12384242353998147,0.0019920252003882487
500,60,0.0764203483095861,0.083,False,0.1259319381258542,0.0019970590569671214
500,61,0.03068022685808542,0.5018,False,0.12636944466171,0.002028523397757909
500,62,0.07052342609137406,0.114,False,0.12680552655059887,0.0020180293597478007
500,63,0.032746833397159864,0.4736,False,0.12424094284293993,0.0020367827851694286
500,64,0.06453492434244132,0.1568,False,0.12579884269205893,0.0020323784651535694
500,65,-0.026270525953795323,0.5694,False,0.12420200065209777,0.0019905595583641178
500,66,-0.0037034282424165967,0.9346,False,0.12388753921900922,0.0020217600573964973
500,67,0.05248713231588705,0.2532,False,0.12490667625404855,0.002022265560910529
500,68,0.06811756835437571,0.1358,False,0.12887734887985228,0.0020309733577978262
500,69,0.03247489393752436,0.4674,False,0.12379351198680147,0.001993715193705787
500,70,0.06092614174891465,0.1816,False,0.12688388668162662,0.0020254428652009544
500,71,0.09820374898983487,0.0256,False,0.12266316797856294,0.0019890567809645525
500,72,-0.03281111643850255,0.4674,False,0.12263826181274161,0.0019830941448013913
500,73,0.10319316523743682,0.0214,False,0.12864421383481753,0.0019941598445123747
500,74,0.08085550951236789,0.0704,False,0.12483518343303296,0.0020223444241591424
500,75,0.07119300644942367,0.108,False,0.1245311144405446,0.0020131511791962606
500,76,0.06900981076526895,0.1152,False,0.12334768553641845,0.001974309439432679
500,77,0.0404001763391672,0.3722,False,0.12499609115951026,0.001988929155017795
500,78,0.06308159387494379,0.1592,False,0.12457292173862512,0.002008830182995938
500,79,0.022110938539076426,0.62,False,0.12532962145598617,0.0019977477804651233
500,80,0.020357318813911514,0.6546,False,0.12145059405647472,0.001987109299049376
500,81,0.07348572845687396,0.1062,False,0.12588915898085812,0.0020283751185286554
500,82,0.03071513624732341,0.4858,False,0.12775108901165225,0.0019864735865295913
500,83,-0.06500446822223263,0.1412,False,0.12263035656742334,0.001980718019091129
500,84,0.05716135255416535,0.1954,False,0.12560098363901806,0.001986915224266447
500,85,-0.018782826422304975,0.686,False,0.1232076078407245,0.0020273776690121863
500,86,0.07644957211484653,0.084,False,0.12138027667632433,0.0019618455049739284
500,87,0.08827118564744946,0.0496,False,0.12440607186949161,0.0020171621263275824
500,88,-0.05185249926747901,0.2548,False,0.12681223249022644,0.00203071179532011
500,89,0.03987514881557857,0.3748,False,0.12541723373700925,0.0019814542805720935
500,90,0.06663383043320442,0.1344,False,0.12298465793796913,0.0020037757895037408
500,91,-0.022028993691397124,0.6172,False,0.1252744806599042,0.0019931069997477947
500,92,0.060802550757869396,0.1668,False,0.12215724334255519,0.001992238235033633
500,93,0.03560734036065708,0.428,False,0.12631861930558372,0.002027933580468642
500,94,0.050712366188392984,0.2588,False,0.1235395382526634,0.00201359575950415
500,95,0.08746143387338998,0.0516,False,0.12643297753481678,0.001958429977767943
500,96,0.005295295292961657,0.8982,False,0.12413683461811367,0.002008942103884316
500,97,0.030301384466074544,0.5116,False,0.12566451031633888,0.0020225116144108285
500,98,-0.022528701714646517,0.6178,False,0.12743176277082263,0.0019377629023880451
500,99,0.046731116930403396,0.286,False,0.1242828078089321,0.0019812664369686763
